1.0e-6
0.0	0.0
0.02193	0.0
0.041305	30.686
0.06068	79.783
0.080055	118.141
0.09943	156.498
0.118805	165.704
0.128492	167.238
0.13818	165.704
0.157555	156.498
0.17693	142.69
0.196305	131.95
0.244742	92.058
0.322242	52.166
0.351305	39.892
0.390055	0.0
0.415117	-47.563
0.437555	-6.1372
0.48693	0.0
0.515992	1.5343
0.583805	0.0
1.0	0.0
