1.0e-6
0.0	4.099004911
0.06	4.761057191
0.1	24.72801534
0.131	30.84519543
0.15	27.05250722
0.2	7.530691827
0.25	7.40124818
0.3	9.528138294
0.35	10.46134396
0.4	5.253668206
0.428	-0.949363414
0.45	-6.979773858
0.467	1.109919155
0.5	9.361384935
0.55	11.82317426
0.6	7.118337636
0.65	5.937940858
0.7	5.432344114
0.75	4.141986319
0.8	3.988065773
0.85	4.224514205
0.9	3.279311981
0.95	3.639502898
1.0	4.100520797
