D:/GitHubRep/Medecine/medicine-bloodflow/BloodFlowModel_0/TestModel/calculations/lca/lca_1/02_lca_025.top
temp.dyn
Id: 174
s ml/s kPa
5.00009987368685	0.4847	13.805125400000001
5.02009987318161	0.48028	13.730243940000001
5.04009987267636	0.47589	13.665286609999999
5.06009987217112	0.47057	13.60633399
5.08009987166588	0.46661	13.55222936
5.10009987116064	0.46472	13.50601762
5.12009987065539	0.45552	13.45536808
5.14009987015015	0.43631	13.38138723
5.16009986964491	0.41843	13.287244699999999
5.18009986913967	0.41106	13.19468875
5.20009986863442	0.40396	13.110509830000002
5.22009986812918	0.3957	13.030805829999998
5.24009986762394	0.38529	12.94951259
5.2600998671187	0.37702	12.86908567
5.28009986661345	0.41853	12.866961929999999
5.30009986610821	0.46207	12.95272163
5.32009986560297	0.52204	13.128108899999999
5.34009986509773	0.59936	13.40373481
5.36009986459248	0.68204	13.7667681
5.38009986408724	0.74742	14.169020479999999
5.400099863582	0.81642	14.59352569
5.42009986307676	0.87157	15.016616180000002
5.44009986257151	0.90637	15.398873
5.46009986206627	0.94038	15.74129832
5.48009986156103	0.9539	16.02569477
5.50009986105579	0.9639	16.25318747
5.52009986055054	0.96972	16.431749110000002
5.5400998600453	0.97408	16.57232205
5.56009985954006	0.97448	16.67941619
5.58009985903482	0.97334	16.75867397
5.60009985852957	0.97041	16.81481497
5.62009985802433	0.96588	16.851312290000003
5.64009985751909	0.96078	16.87205835
5.66009985701385	0.95498	16.88041132
5.6800998565086	0.94924	16.879427489999998
5.70009985600336	0.94205	16.87029276
5.72009985549812	0.90198	16.81069836
5.74009985499288	0.80304	16.6033182
5.76009985448763	0.70718	16.26164779
5.78009985398239	0.67142	15.908148429999999
5.80009985347715	0.6263	15.56887384
5.82009985297191	0.59526	15.25625913
5.84009985246666	0.58076	14.99549889
5.86009985196142	0.5695	14.785192460000001
5.88009985145618	0.55214	14.60346942
5.90009985095094	0.53837	14.44344807
5.92009985044569	0.52479	14.30047388
5.94009984994045	0.51003	14.167457319999999
5.96009984943521	0.49657	14.04255343
5.98009984892997	0.49035	13.934776750000001
